대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,10,B,"ㅇㅇ 그렇다고 하더라! 앞으로는 엣지 서버, 클라우드 등 다양한 방식으로 AI가 구동될 거래",ㅇㅇ
,,,,,,,,,,,,11,A,그럼 각각의 방식에 따라 특성을 잘 활용한 AI 전략이 필요하겠네,
,,,,,,,,,,,,12,B,맞아! 그래야 더 효과적으로 AI를 활용할 수 있을 거야,
,,,,,,,,,,,,13,A,온디바이스 방식은 개인 프라이버시 문제도 해결해줄 수 있을 것 같아,
,,,,,,,,,,,,14,B,그렇지! 개인정보를 더 긴밀하게 처리할 수 있으니까,
,,,,,,,,,,,,15,A,이제는 온디바이스 AI 시대가 도래한 거야!,
,,,,,,,,,,,,16,B,ㅋㅋㅋ 그래! 온디바이스 AI가 더 발전해 나가길 기대해봐!,
125689,0089,여자,30,0118,남자,30,,,,과학 기술,인공지능,1,A,안녕! 최근에 인공지능에 관심이 생겼어.,
,,,,,,,,,,,,2,B,나도 그래! 인공지능이 미래를 좌우할 것 같아.,
,,,,,,,,,,,,3,A,맞아! 광주에 있는 인공지능사관학교가 3기 교육생을 모집하고 있더라.,
,,,,,,,,,,,,4,B,ㄹㅇ? 그 학교는 어떤 교육을 하는 거야?,
,,,,,,,,,,,,5,A,교육운영기관으로 스마트인재개발원 한국표준협회 엘리스(elice) 컨소시엄을 선정했대.,
,,,,,,,,,,,,6,B,그러면 그 학교에서는 어떤 분야를 주로 다루는 거야?,
,,,,,,,,,,,,7,A,인공지능 분야의 실무형 인재를 양성하는 거래. 취창업을 지원하고 혁신 플랫폼과 기업 협력 네트워크도 강점이래.,
,,,,,,,,,,,,8,B,와 그 학교에서 교육을 받으면 렬루 유익할 것 같아!,렬루
,,,,,,,,,,,,9,A,맞아! 실무 중심의 교육과 AI 관련 자격증 취득률도 높다고 하더라.,
,,,,,,,,,,,,10,B,그러면 취업할 때도 도움이 많이 될 것 같아!,
,,,,,,,,,,,,11,A,맞아! 교육생의 취창업을 제1의 가치로 두고 운영한다고 하더라.,
,,,,,,,,,,,,12,B,그 학교에 지원한 사람들이 많이 있을까?,
,,,,,,,,,,,,13,A,전국에서 700명 이상의 지원자가 몰렸대. 인기가 많은 것 같아.,
,,,,,,,,,,,,14,B,와 그렇게 인기가 많다니 레전드다!,
,,,,,,,,,,,,15,A,마감일이 얼마 안 남았으니까 빨리 지원해봐!,
,,,,,,,,,,,,16,B,"응, 고마워! 지금 바로 지원해볼게!",
192614,0001,남자,20,0145,여자,20,,,,과학 기술,가상공간,1,A,프라이빗 전시룸 진짜 대박이야!,대박
,,,,,,,,,,,,2,B,렬루? 어떤 점이 좋아?,렬루
,,,,,,,,,,,,3,A,이메일 초대장으로만 접속할 수 있어!,
,,,,,,,,,,,,4,B,와 그러면 좀 더 독특한 경험이 가능하겠다.,
,,,,,,,,,,,,5,A,맞아! 초대장에 인증코드도 있어서 보안도 좋아!,
,,,,,,,,,,,,6,B,고객사 산업군에 따라 제품 정보도 확인할 수 있겠네.,
,,,,,,,,,,,,7,A,링크로 영상이나 기능도 볼 수 있어!,
,,,,,,,,,,,,8,B,와 짜짜 편리하게 구성된 것 같아!,짜짜
,,,,,,,,,,,,9,A,코로나로 인해 비대면 시대가 더 확대될 것 같아.,
,,,,,,,,,,,,10,B,맞아. 어느 기업에서 이런 가상공간을 도입했어?,
,,,,,,,,,,,,11,A,대구 PID에서 온라인 전시관을 개설했대!,
,,,,,,,,,,,,12,B,바이어들과 화상으로 상담도 하고 있겠네.,
,,,,,,,,,,,,13,A,"맞아. 바이어, 고객, 방문자에게 맞춤형 콘텐츠를 제공한대!",
,,,,,,,,,,,,14,B,그래서 박람회처럼 활성화할 수 있었겠구나.,
,,,,,,,,,,,,15,A,기술의 발전이 중요한 부분이야.,
,,,,,,,,,,,,16,B,"응, 온오프 전시공간을 구축해서 소통 강화해야겠다.",
048422,0047,여자,30,0116,남자,30,,,,과학 기술,"하웨이, AI 모델로 열흘치 전 세계 기상 예측",1,A,나 다음 주 계곡 간당.,
,,,,,,,,,,,,2,B,계곡 가면 날씨 좋아야할텐데.,
,,,,,,,,,,,,3,A,웅. 예보가 잘 맞으면 다행인데.ㅎㅎ,
,,,,,,,,,,,,4,B,그니까. 갑자기 비 오는 경우도 있으니까.,
,,,,,,,,,,,,5,A,근데 지금은 어떤 방식으로 날씨를 예측하는 거야?,
,,,,,,,,,,,,6,B,지금 주로 사용하는 방식은 수치예보 방식을 사용해.,
,,,,,,,,,,,,7,A,근데 AI로 날씨를 알 수 있는걸 개발했다던데 알아?,
,,,,,,,,,,,,8,B,아아. 중국에서 AI기반으로 날씨를 예측할 수 있는 기상 관측 모델을 만들었어.,
,,,,,,,,,,,,9,A,이욜~. 어떤 기업에서 만든 거야?,이욜
,,,,,,,,,,,,10,B,중국에 IT대기업인 화웨이에서 이번 모델을 선보였어.,
,,,,,,,,,,,,11,A,쩐당. 그러면 며칠 앞까지 볼 수 있어?,쩔다
,,,,,,,,,,,,12,B,최장 14일 정도의 날씨를 정확하고 빠르게 예측할 수 있어.,
,,,,,,,,,,,,13,A,AI로 못 하는게 없네.,
,,,,,,,,,,,,14,B,그니까. AI 는 정말 무궁무진해.,
,,,,,,,,,,,,15,A,어떤 내용인지 좀 볼게.,
,,,,,,,,,,,,16,B,그랭. 잘 보고 또 연락해.,
123187,0088,남자,30,0157,여자,30,,,,과학 기술,삼성전자,1,A,IFA 2023 프레스 컨퍼런스 개최됐네,
,,,,,,,,,,,,2,B,삼성전자가 어떤 신제품을 공개했어?,
,,,,,,,,,,,,3,A,"기기 간의 연결을 넘어 환경과 사람, 미래와의 '의미 있는 연결'에 나서겠다고 했어",
,,,,,,,,,,,,4,B,그래서 어떤 연결을 말하는 거야?,
,,,,,,,,,,,,5,A,"환경, 사람, 미래와 관련된 연결을 말하는 거야",
,,,,,,,,,,,,6,B,그러면 그 연결을 어떻게 구현할 거야?,
,,,,,,,,,,,,7,A,삼성전자는 스마트 홈의 혁신을 통해 의미 있는 연결을 구현할 거래,
,,,,,,,,,,,,8,B,스마트 홈이 어떤 혁신을 가져올 거야?,
,,,,,,,,,,,,9,A,스마트싱스 에코시스템을 발전시켜 일상에서 중요한 것에 더 집중할 수 있는 경험을 확대할 거래,
,,,,,,,,,,,,10,B,스마트싱스 에코시스템이 어떤 기능을 가지고 있어?,
,,,,,,,,,,,,11,A,스마트싱스 에코시스템은 전 세계 2억8천만명 이상이 사용하는 거래,
,,,,,,,,,,,,12,B,그렇담 스마트싱스 에코시스템은 어떤 기기들을 연결할 수 있어?,
,,,,,,,,,,,,13,A,스마트싱스 에코시스템은 다양한 기기들을 연결할 수 있어,
,,,,,,,,,,,,14,B,그럼 스마트싱스 에코시스템을 통해 어떤 일들을 할 수 있어?,
,,,,,,,,,,,,15,A,스마트싱스 에코시스템을 통해 스마트 홈을 조작하고 다양한 서비스를 이용할 수 있어,
,,,,,,,,,,,,16,B,스마트 홈을 조작하면 편리함을 누릴 수 있겠네,
046656,0094,여자,30,0111,남자,30,,,,과학 기술,DTP,1,A,와 이거 들어봄? DTP 기술이 친환경으로 전파되고 있대!,
,,,,,,,,,,,,2,B,레알? 그러면 시장이 더 확장되고 있겠네!,레알
,,,,,,,,,,,,3,A,"응, 유한킴벌리가 DTP 기술을 국내에 도입했대",
,,,,,,,,,,,,4,B,그래서 어떤 일을 했던 거야?,
,,,,,,,,,,,,5,A,서울대학교와 산학 협력을 맺고 다양한 활동을 펼쳤대,
,,,,,,,,,,,,6,B,글쿠나. 그러면 대학교에서는 어떤 연구나 프로젝트를 했어?,글쿠나
,,,,,,,,,,,,7,A,"학생들의 직물 디자인 연구 실습이나 패션쇼, 작품 전시회 등을 했대",
,,,,,,,,,,,,8,B,와우내 그러면 시장 개척에 큰 역할을 했겠다,와우내
,,,,,,,,,,,,9,A,맞아 DTP는 섬유 디자인부터 프린트까지 다양한 공정을 처리할 수 있어서 인기가 많았어,
,,,,,,,,,,,,10,B,유한킴벌리는 세계에서 첨으로 12가지 색상을 한꺼번에 처리할 수 있는 DTP 솔루션을 개발했대,
,,,,,,,,,,,,11,A,머박이네! 이탈리아나 미국에서는 그런 기술이 없었을텐데,머박
,,,,,,,,,,,,12,B,ㅇㅇ 기존 날염공정에 비해 생산성을 최고 180배까지 높일 수 있었어,ㅇㅇ
,,,,,,,,,,,,13,A,레알루다가 대단한 기술이야,레알
,,,,,,,,,,,,14,B,그래서 유한킴벌리는 많은 인기를 얻었겠다,
,,,,,,,,,,,,15,A,"응, 그래서 DTP 시장이 더 확장되고 있어",
,,,,,,,,,,,,16,B,앞으로도 친환경 기술이 더 많이 발전하면 좋겠다,
002509,0048,여자,30,0117,남자,30,,,,과학 기술,"서울시교육청, 학교 급식에 로봇 도입",1,A,스카와서 공부하는데 재밌는 기사가 너무 많아.,스카
,,,,,,,,,,,,2,B,나도 꼭 열공하려고하면 뉴스가 다 재밌더라.,열공
,,,,,,,,,,,,3,A,맞아.ㅋㅋ 난 공부하다 로봇과 관련된 기사 읽었는데 과학이 어찌나 발전했는지 실 생활에 안 쓰이는 곳이 없다더라!,
,,,,,,,,,,,,4,B,맞아. 우리 집에도 얼마 전에 ai로봇청소기로 바꿨는데 진짜 편해. 다양한 곳에 쓰이는 듯. 또 학교 급식소에도 도입됐다네.,
,,,,,,,,,,,,5,A,학교 급식소에?? 어디에서 발표한거야?,
,,,,,,,,,,,,6,B,서울시교육청에서 18일에 발표한거야. 올 하반기부터 서울에 한 중학교에 시범 도입할거래.,
,,,,,,,,,,,,7,A,신기해. ㅋㅋ 예전에는 사용한 적 없어?,
,,,,,,,,,,,,8,B,ㅇㅇ. 학교 급식실에서 조리로봇이 도입되는건 이번이 처음이래. ㅋㅋ,ㅇㅇ
,,,,,,,,,,,,9,A,그럼 어떤 로봇들이 있어??,
,,,,,,,,,,,,10,B,"조리로봇팔 4대가 시범도입되는데, 이 로봇은 국탕, 볶음, 튀김 같이 온도가 높고 위험했던 요리를 조리사 대신 한대.",
,,,,,,,,,,,,11,A,진짜 편하겠다. 근데 조리사도 많이 부족했나보다.ㅠㅠ??,
,,,,,,,,,,,,12,B,응응. 올해 4월 기준 정원대비해서 274명이 부족하다고 했대.,
,,,,,,,,,,,,13,A,조리원이 엄청 부족했네. 로봇있으면 훨씬 편해질듯.,
,,,,,,,,,,,,14,B,응응. 힘든 걸 대신하니까 고질병도 나아지겠다.,
,,,,,,,,,,,,15,A,맞아. 급식일이 정말 힘드니까.,
,,,,,,,,,,,,16,B,이런식으로 전체 학교로 도입되면 좋겠다.,
116875,0083,여자,20,0109,남자,20,,,,과학 기술,스레드,1,A,스레드 기능 추가 기대돼!,
,,,,,,,,,,,,2,B,응응! 어떤 기능 추가될까?,
,,,,,,,,,,,,3,A,콘텐츠 검색 기능이 추가된다더라,
,,,,,,,,,,,,4,B,와! 그러면 내가 원하는 글 찾기 쉬워질 것 같아,
,,,,,,,,,,,,5,A,맞아! 그리고 웹용 버전도 출시된다고 해,
,,,,,,,,,,,,6,B,웹에서도 스레드 이용할 수 있게 되는 거구나,
,,,,,,,,,,,,7,A,마크 저커버그도 스레드에 대해 긍정적인 평가를 했어,
,,,,,,,,,,,,8,B,그래? 그러면 앞으로 더 좋은 기능들이 추가될 것 같아,
,,,,,,,,,,,,9,A,마크 저커버그가 '장기적으로 활기찬 앱을 만들기 위해 나아가고 있다'고 말했어,
,,,,,,,,,,,,10,B,스레드의 커뮤니티가 더 활발해질 거야,
,,,,,,,,,,,,11,A,근데 최근 스레드의 이용자 수가 줄어들고 있다더라,
,,,,,,,,,,,,12,B,트위터 경영진을 둘러싼 혼돈 때문에 그런 걸까?,
,,,,,,,,,,,,13,A,센서타워에 따르면 DAU가 82% 감소했대,
,,,,,,,,,,,,14,B,근데 출시 첫날에는 4400만명이나 이용했던 걸로 알고 있어,
,,,,,,,,,,,,15,A,맞아 그 이후로는 하루 평균 1%씩 감소하고 있대,
,,,,,,,,,,,,16,B,메타는 이런 문제를 어떻게 해결할까 궁금하네,
123105,0087,여자,30,0118,남자,30,,,,과학 기술,저작권 침해 소송,1,A,와 저작권 침해 소송이 또 늘었네 ㅠㅠ,
,,,,,,,,,,,,2,B,레알? 누가 소송했어?,레알
,,,,,,,,,,,,3,A,오픈AI와 메타가 소송 당했대,
,,,,,,,,,,,,4,B,뭐 때문에 소송한 거야?,
,,,,,,,,,,,,5,A,작가들의 작품을 무단으로 사용했다고 해,
,,,,,,,,,,,,6,B,저작권법 위반이라는 거지?,
,,,,,,,,,,,,7,A,맞아 작가들이 집단 소송을 제기했어,
,,,,,,,,,,,,8,B,그래서 어떻게 될까?,
,,,,,,,,,,,,9,A,"아직은 잘 모르겠어, 소송이 진행 중이래",
,,,,,,,,,,,,10,B,저작권 침해 소송이 많이 늘어나는구나,
,,,,,,,,,,,,11,A,ㅇㅋㅇㅋ AI 개발과 관련된 소송이 많아지고 있어,
,,,,,,,,,,,,12,B,이런 일이 계속되면 AI 개발이 어려워질 것 같아,
,,,,,,,,,,,,13,A,맞아 저작권 보호에 더 신경을 써야 할 것 같아,
,,,,,,,,,,,,14,B,그래야 작가들이 더 많은 작품을 만들 수 있을 텐데,
,,,,,,,,,,,,15,A,맞아 작가들의 노력을 보호해야 해,
,,,,,,,,,,,,16,B,앞으로 더 많은 소송이 일어날까봐 걱정이야,
214136,0001,남자,20,0144,여자,20,,,,과학 기술,엑시언트 수소전기트럭,1,A,와 엑시언트 수소전기트럭 대박이야!,
,,,,,,,,,,,,2,B,그래! 수소차는 환경에 좋아.,
,,,,,,,,,,,,3,A,맞아! 수소차는 친환경이고 주행거리도 좋아.,
,,,,,,,,,,,,4,B,한 번 충전으로 400km 이상 주행이 가능하다니 머단해!,머단해
,,,,,,,,,,,,5,A,콜모빌에는 상용화되서 운행될 거래.,
,,,,,,,,,,,,6,B,중동 지역에서 상업적으로 운행되는 최초의 수소전기트럭이 될 거야.,
,,,,,,,,,,,,7,A,렬루 대단한 일이네!,렬루
,,,,,,,,,,,,8,B,그렇지! 이스라엘 정부의 탄소중립을 위한 노력이야.,
,,,,,,,,,,,,9,A,수소 가치사슬 구축을 위한 업무협약도 체결했던데?,
,,,,,,,,,,,,10,B,"맞아! 콜모빌, 바잔, 소놀이 협력했어.",
,,,,,,,,,,,,11,A,이스라엘이 온실가스 감축 목표치를 발표했었지?,
,,,,,,,,,,,,12,B,"응, 2030년에는 27% 감축 목표야.",
,,,,,,,,,,,,13,A,그러면 2050년에는 85%로 줄일 거야.,
,,,,,,,,,,,,14,B,맞아. 장기적이고 야심찬 목표라고 하더라.,
,,,,,,,,,,,,15,A,이스라엘 정부의 의지가 레전드다!,
,,,,,,,,,,,,16,B,그렇지! 이번 수소전기트럭 도입도 그 의지의 일부야.,
124432,0088,남자,30,0153,여자,30,,,,과학 기술,인공지능(AI),1,A,와 네이버랑 삼성전자가 AI 반도체 개발에 협력한대!,
,,,,,,,,,,,,2,B,짜짜? AI 반도체 개발이 왜 중요한데?,짜짜
,,,,,,,,,,,,3,A,AI 시스템의 데이터 병목을 해결하고 전력 효율을 극대화할 수 있는 반도체 솔루션을 개발하려고 해,
,,,,,,,,,,,,4,B,그럼 AI 시스템의 성능이 향상되겠네,
,,,,,,,,,,,,5,A,맞아! 데이터와 연산량이 증가하면서 기존 시스템의 한계가 있어서 새로운 반도체 솔루션이 필요한 거야,
,,,,,,,,,,,,6,B,그래서 삼성전자가 어떤 반도체를 개발했는지 알고 있어?,
,,,,,,,,,,,,7,A,"스마트 SSD와 HBM-PIM, PNM, CXL 등을 개발했대",
,,,,,,,,,,,,8,B,와 대박이네! 그러면 이제 AI 시스템이 더 발전할 수 있겠다,
,,,,,,,,,,,,9,A,맞아! 새로운 반도체 솔루션을 통해 AI 시스템이 최적화될 거야,
,,,,,,,,,,,,10,B,이번 협력으로 삼성전자와 네이버가 AI 분야에서 더 선두주자가 될 수 있을 것 같아,
,,,,,,,,,,,,11,A,그렇지! 양사가 같이 협력하면 더 큰 성과를 이뤄낼 수 있을 거야,
,,,,,,,,,,,,12,B,앞으로 기대되는 일이 많아 보여!,
,,,,,,,,,,,,13,A,그래! AI 기술의 발전으로 우리 일상이 더 편리해질 거야,
,,,,,,,,,,,,14,B,짜짜 기대돼!,짜짜
,,,,,,,,,,,,15,A,ㅋㅋㅋ 나도 기대돼!,
,,,,,,,,,,,,16,B,ㅋㅋㅋ 그러면 잘 됐네!,
029372,0080,남자,20,0150,여자,20,,,,과학 기술,Rimini Street,1,A,안녕! 최근에 Rimini Street에 대해서 들어봄?,
,,,,,,,,,,,,2,B,"응, 들어봤어. 그거 Oracle과 SAP 소프트웨어 제품에 대한 지원을 하는 기업이지?",
,,,,,,,,,,,,3,A,맞아! 그리고 Salesforce 파트너로도 활동하고 있어.,
,,,,,,,,,,,,4,B,"오, 글쿠나. 근데 이번에 Labeyrie Fine Foods가 Rimini Street로 Oracle JD Edwards와 Oracle Database 지원을 옮긴대.",글쿠나
,,,,,,,,,,,,5,A,레알? 그러면 그 사람들은 어떤 이점을 봤을까?,레알
,,,,,,,,,,,,6,B,Labeyrie Fine Foods는 비용을 줄이면서 운영 효율성을 높일 수 있었대. 그래서 비즈니스 중요 애플리케이션을 클라우드로 이전하고 디지털 혁신을 가속화할 수 있게 됐대.,
,,,,,,,,,,,,7,A,와 그렇게 좋은 결과를 얻을 수 있었구나. 그러면 다른 회사들도 Rimini Street로 지원을 옮기면 좋을 것 같아.,
,,,,,,,,,,,,8,B,맞아! Rimini Street는 고객 시스템을 최적화해서 총 소유 비용을 줄일 수 있는 핵심 지원 서비스를 제공하고 있어.,
,,,,,,,,,,,,9,A,글쿠나. 그리고 Rimini Street는 10분 이내의 응답 시간을 보장하는 서비스 수준 협약을 가지고 있어.,글쿠나
,,,,,,,,,,,,10,B,그래서 Labeyrie Fine Foods의 CIO인 Louis Goffaux는 Rimini Street의 지원 서비스를 매우 만족하고 있대.,
,,,,,,,,,,,,11,A,글쿠나. Rimini Street는 2026년까지 연간 매출 10억 달러를 달성하기 위해 글로벌 포트폴리오를 확장하고 있대.,글쿠나
,,,,,,,,,,,,12,B,"그렇군요. 그래서 Labeyrie Fine Foods와 같은 고객들이 기술 랜드스케이프와 시스템을 최적화, 진화, 변형해서 내일의 비즈니스를 구축하고 실행할 수 있도록 도와주고 있대.",
,,,,,,,,,,,,13,A,그렇게 하면 제조업체들도 경쟁력을 강화할 수 있겠네.,
,,,,,,,,,,,,14,B,맞아! Rimini Street와 같은 기업들과 협력하면 미래의 비즈니스를 위한 핵심 우선 사항에 더 집중할 수 있어.,
,,,,,,,,,,,,15,A,글쿠나. Rimini Street는 렬루 좋은 서비스를 제공하는구나.,렬루;글쿠나
,,,,,,,,,,,,16,B,맞아! Rimini Street는 전 세계에서 많은 유명 제조업체들과 협력하고 있어. 그 사람들은 IT 결과를 개선하고 성장을 도와주는 최고의 서비스를 제공하고 있어.,
052252,0073,여자,20,0109,남자,20,,,,과학 기술,항공안전데이터,1,A,와 이거 알아? 항공안전데이터 상호교류 협력 업무협약 체결했대!,
,,,,,,,,,,,,2,B,레알? 항공안전데이터가 머임?,레알;머임
,,,,,,,,,,,,3,A,항공안전데이터분석센터를 운영하는 항공안전기술원과 학회가 데이터 공유하고 활용하는 거래!,
,,,,,,,,,,,,4,B,그러면 뭐가 좋아지는 거야?,
,,,,,,,,,,,,5,A,데이터를 분석하고 활용해서 안전 관리 체계를 더 강화할 수 있을 거야!,
,,,,,,,,,,,,6,B,"안전 관리 체계가 중요한 건 알겠는데, 그 데이터를 어떻게 활용하려고 해?",
,,,,,,,,,,,,7,A,데이터를 분석해서 항공사고 예방에 도움이 되는 정보를 얻을 수 있을 거야!,
,,,,,,,,,,,,8,B,그럼 항공사고가 줄어들 수도 있겠네!,
,,,,,,,,,,,,9,A,맞아! 항공안전을 더 강화하고 여행자들에게 안전한 여행을 제공할 수 있을 거야.,
,,,,,,,,,,,,10,B,그래서 이번 협약은 어떻게 진행됐어?,
,,,,,,,,,,,,11,A,한국과학기술원에서 업무협약을 맺고 기념 촬영도 했대. 최소한의 인원으로 진행했어.,
,,,,,,,,,,,,12,B,코로나19 상황을 고려한 조치인가봐.,
,,,,,,,,,,,,13,A,맞아. 그래서 한국시스템안전학회와 항공안전기술원이 같이 협력하게 됐어.,
,,,,,,,,,,,,14,B,협력해서 항공안전을 더 발전시킬 수 있겠네!,
,,,,,,,,,,,,15,A,그렇지! 데이터에 기반을 둔 안전 관리 체계를 구축하고 더 안전한 항공 여행을 할 수 있을 거야.,
,,,,,,,,,,,,16,B,안전한 항공 여행을 위해 항상 노력해야지!,
039408,0048,여자,30,0112,남자,30,,,,과학 기술,배달로봇,1,A,나 어제도 교촌 먹음.,
,,,,,,,,,,,,2,B,넌 진짜 교촌 처돌이인듯.,처돌이
,,,,,,,,,,,,3,A,교촌 없는 삶 생각할 수 없어.,
,,,,,,,,,,,,4,B,배달비 진짜 많이 나오겠다.ㅋㅋ,
,,,,,,,,,,,,5,A,그니까. 근데 교촌에서 배달로봇 도입했다던데?ㅋㅋ,
