대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,15,A,그래도 화장은 좀 해야지! 자신감도 생기고,
,,,,,,,,,,,,16,B,맞아! 화장은 나를 좀 더 표현하는 수단이니까,
260305,0001,남자,20,0146,여자,20,,,,미용과 패션,미드나잇 선,1,A,미드나잇 선 영화 재밌었어?,
,,,,,,,,,,,,2,B,응! 스토리도 감동적이고 배우들 연기도 좋았지,
,,,,,,,,,,,,3,A,그런데 미드나잇 선이라는 제목이 왜 붙었을까?,
,,,,,,,,,,,,4,B,극지방에서 여름에도 한밤중에 태양이 떠있는 걸 미드나잇 선이라고 해서 그런 것 같아,
,,,,,,,,,,,,5,A,그러니까 화제의 환자 샬롯테에게 태양은 위험하다는 거지?,
,,,,,,,,,,,,6,B,맞아. 그래서 자외선 차단제를 개발해서 증정했대,
,,,,,,,,,,,,7,A,니베아는 독일 브랜드인 거 알고 있어?,
,,,,,,,,,,,,8,B,응! 독일 바이어스도르프 그룹에서 만들어서 유명하다고 해,
,,,,,,,,,,,,9,A,니베아 제품은 피부에 좋다는 소문이 있어,
,,,,,,,,,,,,10,B,맞아! 그래서 샬롯테에게 맞춤 자외선 차단제를 개발한 거야,
,,,,,,,,,,,,11,A,화제의 환자인 샬롯테는 어떤 피부병을 앓고 있었더라?,
,,,,,,,,,,,,12,B,그 사람은 적혈구 조혈 포르피린증이라는 희귀 피부병을 앓고 있어,
,,,,,,,,,,,,13,A,색소성 건피증이랑 적혈구 조혈 포르피린증이 뱀파이어병이라고도 불린다더라,
,,,,,,,,,,,,14,B,그게 맞아. 그래서 태양에 노출되면 피부에 화상이 생기고 동통을 견딜 수 없어,
,,,,,,,,,,,,15,A,짜짜 힘들겠다. 그런데 영화 속에서는 어떻게 표현이 됐을까?,짜짜
,,,,,,,,,,,,16,B,영화에서는 샬롯테가 음악을 좋아해서 밤에만 나가서 버스킹을 했어,
071630,0085,여자,30,0113,남자,30,,,,미용과 패션,레인부츠,1,A,와 레인부츠가 박박이네 ㅋㅋ,박박
,,,,,,,,,,,,2,B,응! 요즘 비가 많이 오니까 레인부츠가 유행이래 ㅎㅎ,
,,,,,,,,,,,,3,A,그래서 나도 레인부츠 사려고 하는데 어디서 사는 게 좋을까?,
,,,,,,,,,,,,4,B,나는 '락피쉬 웨더웨어'가 좋더라! 디자인도 예쁘고 퀄리티도 굿굿!,
,,,,,,,,,,,,5,A,그러면 그거 사러 갈게! 얼마나 하면 돼?,
,,,,,,,,,,,,6,B,300억 대에 달하더라! 좀 비싼 편이지만 가성비가 좋아!,
,,,,,,,,,,,,7,A,와 오우예 씨몬 비싸네 ㅠㅠ 그러면 다른 브랜드는 어떰?,오우예 씨몬
,,,,,,,,,,,,8,B,헌터도 좋더라! 그리고 가격도 200억 원 정도로 나와!,
,,,,,,,,,,,,9,A,헌터도 괜찮아 보이는데! 그러면 헌터랑 락피쉬 웨더웨어 중에 어떤 걸로 사야 할까?,
,,,,,,,,,,,,10,B,둘 다 좋은 브랜드니까 고민이네! 그러면 스타일에 맞게 골라봐!,
,,,,,,,,,,,,11,A,맞아! 스타일에 맞게 사야지! 그러면 나는 락피쉬 웨더웨어로 결정할게!,
,,,,,,,,,,,,12,B,좋은 선택이야! 락피쉬 웨더웨어로 멋진 레인부츠를 신고 다니자!,
,,,,,,,,,,,,13,A,응! 그래야 비 오는 날도 스타일리시하게 보일 수 있지!,
,,,,,,,,,,,,14,B,맞아! 레인부츠는 비 오는 날의 필수 아이템이야!,
,,,,,,,,,,,,15,A,그래! 이제 레인부츠를 사러 가야겠다! 고마워!,
,,,,,,,,,,,,16,B,별말씀을요! 쇼핑 잘 하고 와!,
104599,0017,여자,20,0103,남자,20,,,,미용과 패션,구글이 선정한 2023 베스트 뷰티 아이템,1,A,"야, 너 구글이 베스트 뷰티 아이템을 선정한 거 알고있었냐ㅋㅋ?",
,,,,,,,,,,,,2,B,헐랭ㅋㅋ? 진짜ㅋㅋ? 어떤 건 지 궁금하네ㅋㅋ. 몇 개 선정했음?,헐랭
,,,,,,,,,,,,3,A,베스트 뷰티 아이템 총 15개를 선정했다고 해.,
,,,,,,,,,,,,4,B,오호... 선정 기준은 정확하게 뭔데?,
,,,,,,,,,,,,5,A,온라인에서 가장 많이 검색된 걸 기준으로 선정했대.,
,,,,,,,,,,,,6,B,1등을 선정이 된 뷰티 아이템은 뭐임?,
,,,,,,,,,,,,7,A,1등으로 선정이 된 아이템은 엘레미스 프로의 콜라겐 썸머 블룸 클렌징 밤이래.,
,,,,,,,,,,,,8,B,오호... 처음 듣는 제품이야. 꼴등은 어떤 제품이야?,
,,,,,,,,,,,,9,A,조르지오 아르마니 루미너스 실크 파운데이션이래.,
,,,,,,,,,,,,10,B,이건 익숙하다. 총 몇 번의 검색이 이루어졌대?,
,,,,,,,,,,,,11,A,총 8만 2800회의 검색이 이루어졌다고 하더라ㅋㅋ.,
,,,,,,,,,,,,12,B,오... 검색량 되게 많네ㅋㅋ.,
,,,,,,,,,,,,13,A,ㅇㅇ. 검색 횟수를 기준으로 하니까 괜히 신뢰감 생김ㅋㅋ.,
,,,,,,,,,,,,14,B,킹정ㅋㅋ. 어느 브랜드가 랭킹을 제일 많이 차지했어?,킹정
,,,,,,,,,,,,15,A,디오디너리라는 브랜드가 랭킹을 진짜 많이 차지했음ㅋㅋ.,
,,,,,,,,,,,,16,B,오... 디오디너리의 제품 함 사용하고 싶었는데ㅋㅋ. 나중에 사용해봐야겠다ㅋㅋ.,
258097,0001,남자,20,0143,여자,20,,,,미용과 패션,시세이도 화장품,1,A,와 시세이도 화장품 얼마나 유명한지 알아?,
,,,,,,,,,,,,2,B,짜짜? 어디서 알았어?,짜짜
,,,,,,,,,,,,3,A,슨스에 많이 소문났대!,슨스
,,,,,,,,,,,,4,B,그래? 그러면 한번 사봐야겠다!,
,,,,,,,,,,,,5,A,시세이도 구내식당도 핫해.,핫해
,,,,,,,,,,,,6,B,메뉴 이름이 머임?,머임
,,,,,,,,,,,,7,A,켄비쇼쿠라고 해서 '健美食' 라는 뜻이래.,
,,,,,,,,,,,,8,B,맛있게 먹고 이뻐지고 건강해진다는 거지?,
,,,,,,,,,,,,9,A,그래! 그런 컨셉으로 개발됐대.,
,,,,,,,,,,,,10,B,시세이도의 철학도 특이하더라.,
,,,,,,,,,,,,11,A,"아름다움은 눈에 보이는 것뿐만 아니라 자연과 기후, 빛과 컬러와 관련되어 깊은 의미를 가진다고 하는 거 말이야.",
,,,,,,,,,,,,12,B,그래서 긴자에 있는 시세이도 팔러도 그 철학이 담긴 건물이라고 하네.,
,,,,,,,,,,,,13,A,과자점부터 이탈리안 레스토랑까지 다 있대.,
,,,,,,,,,,,,14,B,과자점에서는 뭐 팔아?,
,,,,,,,,,,,,15,A,"니혼바시 다카시마야에서 한나츠바키 비스킷, 치즈케이크, 초콜릿 등을 판매해!",
,,,,,,,,,,,,16,B,와 짜짜 맛있겠다. 시세이도 화장품도 사야겠다!,짜짜
138562,0102,여자,20,0106,남자,20,,,,미용과 패션,다이어트,1,A,다이어트 식품 중에서 어떤 거 추천해?,
,,,,,,,,,,,,2,B,시서스가 최근 핫한 거 같아 ㅋㅋ,
,,,,,,,,,,,,3,A,시서스가 뭐임? 효과 있어?,
,,,,,,,,,,,,4,B,시서스는 최근에 핫해진 다이어트 식품이야. 체지방 감소에 도움이 되고 식욕을 감소시켜줘!,핫해
,,,,,,,,,,,,5,A,진짜 효과 있을까? 근데 안전한 거 맞아?,
,,,,,,,,,,,,6,B,시서스는 영국식품 표준청과 캐나다 연방보건부에 등재돼 있어. 안전하고 효능도 인정받았어!,
,,,,,,,,,,,,7,A,그러면 국내에서도 인정받은 거야?,
,,,,,,,,,,,,8,B,"응, 국내 식약처에서도 시서스 추출물은 체지방 감소의 기능성을 인정받은 개별인정원료래!",
,,,,,,,,,,,,9,A,와우내 그러면 가수나 방송인들도 사용하나봐,와우내
,,,,,,,,,,,,10,B,"맞아! 김지현, 이지혜, 오정연도 시서스 가루로 체지방 감소 효과를 보여줬어!",
,,,,,,,,,,,,11,A,시서스는 어떻게 잡솨야 돼?,잡솨
,,,,,,,,,,,,12,B,시서스 가루를 물이나 요거트에 섞어서 섭취하면 돼!,
,,,,,,,,,,,,13,A,그러면 얼마나 잡솨야 돼?,잡솨
,,,,,,,,,,,,14,B,"하루에 2~3회, 한 번에 1스푼씩 먹으면 굿굿!",
,,,,,,,,,,,,15,A,시서스 먹으면 레알 다이어트 효과가 있을까?,레알
,,,,,,,,,,,,16,B,시서스는 3대 비만 호르몬을 조절해 체중 감량을 도와주니까 효과가 있을 거야!,
261281,0001,남자,20,0144,여자,20,,,,미용과 패션,"샐리 뷰티, 도어대시, 화장품",1,A,충공! 와! 샐리 뷰티랑 도어대시가 제휴한다고 해!,충공
,,,,,,,,,,,,2,B,ㄹㅇ 둘이랑은 첨 듣는데 어떻게 제휴하게 된 건데,ㄹㅇ
,,,,,,,,,,,,3,A,샐리 뷰티가 도어대시랑 협력해서 화장품 배송 서비스를 제공할 거래!,
,,,,,,,,,,,,4,B,오! 그러면 샐리 뷰티 주문한 화장품들이 더 빨리 배송될 수 있겠네,
,,,,,,,,,,,,5,A,맞아! 12월 한달 동안에는 2시간 이내에 무료로 배송해준다고 하더라고,
,,,,,,,,,,,,6,B,와~ 그래서 연말연시 휴가시즌에도 소비자들이 편하게 쇼핑할 수 있겠다,
,,,,,,,,,,,,7,A,웅웅 그렇게 해서 소비자들이 스트레스를 덜 느낄 수 있을 거야,웅웅
,,,,,,,,,,,,8,B,그러면 나도 샐리 뷰티에서 화장품 한 번 시켜봐야겠어,
,,,,,,,,,,,,9,A,나도 나중에 시켜봐야지! 샐리 뷰티 제품들 괜찮은 거 많아서,
,,,,,,,,,,,,10,B,그래! 나도 요즘 샐리 뷰티 제품들에 관심이 많아졌어,
,,,,,,,,,,,,11,A,나도 나도! 특히 연말연시 휴가 전에는 더 많이 필요할 것 같아,
,,,,,,,,,,,,12,B,맞아 맞아 연말연시 휴가 때는 속도 있게 쇼핑하고 싶으니까,
,,,,,,,,,,,,13,A,그래서 샐리 뷰티가 도어대시랑 협력한 거지! 속도 있게 배송받을 수 있게,
,,,,,,,,,,,,14,B,짜짜 좋은 협력인 것 같아! 다른 회사들도 따라야겠다,짜짜
,,,,,,,,,,,,15,A,맞아 마좌 다른 회사들도 이런 협력을 많이 해야 소비자들이 편하게 쇼핑할 수 있을 텐데,마좌
,,,,,,,,,,,,16,B,그렇지! 이런 협력이 많아지면 더 많은 사람들이 편하게 쇼핑할 수 있을 거야,
105268,0077,여자,20,0104,남자,20,,,,미용과 패션,화장품,1,A,화장품 수상 소식 들음?,
,,,,,,,,,,,,2,B,"응, 세화피앤씨가 '수출의 탑' 수상했대!",
,,,,,,,,,,,,3,A,와 박박이네! 어떤 화장품이었어?,박박
,,,,,,,,,,,,4,B,세화피앤씨는 염색약과 헤어케어 제품을 수출하고 있어.,
,,,,,,,,,,,,5,A,"염색약이라니, 다양한 색상이 있을까?",
,,,,,,,,,,,,6,B,"응, '모레모'와 '리비긴' 등 다양한 제품이 있어.",
,,,,,,,,,,,,7,A,세화피앤씨는 어느 나라로 수출하고 있어?,
,,,,,,,,,,,,8,B,"세화피앤씨는 세르비아, 노르웨이, 불가리아 등 50여개국으로 수출하고 있어.",
,,,,,,,,,,,,9,A,레게노다! 그러면 어떤 시장이 가장 큰 거야?,레게노
,,,,,,,,,,,,10,B,"아시아, 중동, 북미 등 전세계 47개국에 수출하고 있어.",
,,,,,,,,,,,,11,A,세화피앤씨는 어떤 인증을 받았어?,
,,,,,,,,,,,,12,B,"전공정 CGMP와 ISO22716, 품질경영시스템 인증을 받았대.",
,,,,,,,,,,,,13,A,앞으로도 더 좋은 제품을 선보일 거야?,
,,,,,,,,,,,,14,B,ㅇㅋㅇㅋ 최고의 제품으로 K뷰티를 대표할 거야!,
,,,,,,,,,,,,15,A,ㅎㅇㅌ! 세화피앤씨 응원할게!,
,,,,,,,,,,,,16,B,고마워! 세화피앤씨 힘!,
259570,0001,남자,20,0142,여자,20,,,,미용과 패션,코스모프로프 노스 아메리카,1,A,우와! 코스모프로프 노스 아메리카 대회 오우예 씨몬이었나봐! 20% 급증한 참가자들이 대회에 몰렸다는 소문 들었어!,오우예 씨몬
,,,,,,,,,,,,2,B,렬루다가 오우예 씨몬이야! 전 세계 108개국에서 참가자들이 모인 것 같더라고. 신제품들과 트렌드에 대한 정보도 얻을 수 있었을 텐데.,오우예 씨몬;렬루
,,,,,,,,,,,,3,A,"맞아! 월마트, 노드스트롬, 코스트코 등 유명 기업들도 참가했대. 대회에서 좋은 사업 기회가 생길 수도 있을 거 같아.",
,,,,,,,,,,,,4,B,그렇다면 대회에 참가한 뷰티 브랜드들은 어땠을까? 아마도 많은 사람들의 관심을 받았을 것 같아.,
,,,,,,,,,,,,5,A,"맞아! 1,100여 뷰티 브랜드들이 한 자리에 모인 것 같아. 그만큼 높은 관심이 집중됐겠지.",
,,,,,,,,,,,,6,B,나도 한 번 가보고 싶은데... 아쉽게도 미국에서 열렸으니까 가기는 힘들겠지?,
,,,,,,,,,,,,7,A,"ㅠㅠ 아쉽지만, 다음에 기회가 된다면 우리도 참가해보면 좋을 것 같아!",
,,,,,,,,,,,,8,B,"응! 그리고 대회에서 사업 네트워크도 형성할 수 있으니까, 우리도 노력해봐야겠어.",
,,,,,,,,,,,,9,A,맞아! 대회에서 좋은 인연을 만들면 미래에 큰 도움이 될 거야.,
,,,,,,,,,,,,10,B,"그래! 우리도 열심히 일하고, 좋은 기회를 만들어야지!",
,,,,,,,,,,,,11,A,ㅎㅇㅌ! 함께 성장해보자!,ㅎㅇㅌ
,,,,,,,,,,,,12,B,응! 함께 성공해봐요!,
,,,,,,,,,,,,13,A,우리가 노력하면 꼭 좋은 결과가 있을 거야!,
,,,,,,,,,,,,14,B,그래! 우리는 할 수 있어!,
,,,,,,,,,,,,15,A,끝까지 포기하지 않고 최선을 다해야지!,
,,,,,,,,,,,,16,B,맞아! 함께 힘을 내보자!,
014073,0073,남자,20,0141,여자,20,,,,미용과 패션,K2 씬드롬 레깅스,1,A,충공! 와! 이번에 K2에서 새로 나온 씬드롬 레깅스 레알 대박이야!,대박;레알;충공
,,,,,,,,,,,,2,B,레알? 어떤 점이 머박이라고?,머박;레알
,,,,,,,,,,,,3,A,이 레깅스는 기능성 소재로 만들어져서 피로도를 줄여주고 신축성도 뛰어나거든!,
,,,,,,,,,,,,4,B,"피로도를 줄여주는 건 킹갓인데, 디자인은 어떰?",킹갓인데
,,,,,,,,,,,,5,A,디자인도 너무 예쁘고 다양해! 산행이나 하이킹에도 딱이야.,
,,,,,,,,,,,,6,B,그러면 가격은 어떰? 좀 비싼 편인가?,
,,,,,,,,,,,,7,A,가격은 생각보다 저렴해! 품질도 좋아서 짜짜 만족스러워.,짜짜
,,,,,,,,,,,,8,B,글쿠나. 나도 한 번 사봐야겠어!,글쿠나
,,,,,,,,,,,,9,A,레알 추천해! 너도 입어보면 알 거야.,레알
,,,,,,,,,,,,10,B,그러면 나도 이번 주말에 K2 가서 구매해야겠어!,
,,,,,,,,,,,,11,A,좋은 선택이야! 나도 다음 주말에 함께 산행하러 가자.,
,,,,,,,,,,,,12,B,그래! 같이 산행하면 더 재밌을 텐데.,
,,,,,,,,,,,,13,A,맞아! 그리고 K2의 다른 제품들도 한 번 봐야겠어.,
,,,,,,,,,,,,14,B,그래! K2 제품들은 항상 퀄리티가 좋아서 좋더라.,
,,,,,,,,,,,,15,A,맞아! 다음에는 K2의 하이킹화나 바람막이 재킷도 구매해야지.,
,,,,,,,,,,,,16,B,그래! 우리 다음 주말에 K2에서 만나자!,
071906,0085,여자,30,0119,남자,30,,,,미용과 패션,3D 제작,1,A,3D 제작 시스템 대세인가?,
,,,,,,,,,,,,2,B,그렇다고 해도 국내는 아직 시작 단계야,
,,,,,,,,,,,,3,A,그래도 해외는 이미 일반화되어 있는 거 아니야?,
,,,,,,,,,,,,4,B,"응, '띠어리', '휴고보스', '브리오니' 등 유명 브랜드들은 이미 도입했어",
,,,,,,,,,,,,5,A,그러면 국내에서는 어떤 브랜드가 도입했어?,
,,,,,,,,,,,,6,B,대표적으로 '헤지스'가 도입했어,
,,,,,,,,,,,,7,A,헤지스가 도입한 결과는 어떰?,
,,,,,,,,,,,,8,B,리드 타임이 절반으로 줄어들었어. 이번 시즌 35%가 3D로 제작됐대,
,,,,,,,,,,,,9,A,와 그렇게 많이 도입되었구나,
,,,,,,,,,,,,10,B,그래. 앞으로 더 많은 브랜드에서 도입될 거야,
,,,,,,,,,,,,11,A,비용도 줄어들고 샘플 쓰레기도 없어지니까 친환경적이네,
,,,,,,,,,,,,12,B,맞아. 3D 제작은 환경 문제에도 도움이 되는 시스템이야,
,,,,,,,,,,,,13,A,그러면 국내에서도 3D 제작 시스템이 더 일반화될까?,
,,,,,,,,,,,,14,B,"클로버추얼패션, 옵티텍스, 브라우즈웨어 등이 기술적으로 발전 중이야",
,,,,,,,,,,,,15,A,그래서 앞으로 국내에서도 더 많은 브랜드에서 3D 제작을 볼 수 있겠구나,
,,,,,,,,,,,,16,B,그렇게 될 거야. 3D 제작은 미래의 패션 트렌드야,
040860,0087,여자,30,0118,남자,30,,,,미용과 패션,메리케이,1,A,메리케이 제품 좋아?,
,,,,,,,,,,,,2,B,응ㅋㅋ 메리케이 레알 좋아!,레알
,,,,,,,,,,,,3,A,메리케이 제품 사용해봤어?,
,,,,,,,,,,,,4,B,ㅇㅇ 사용해봤어! 피부에 너무 굿굿!,
,,,,,,,,,,,,5,A,메리케이 제품은 지속 가능성에도 관심을 많이 가지고 있어,
,,,,,,,,,,,,6,B,그렇지? 그러면 환경에도 좋은 제품들이겠네,
,,,,,,,,,,,,7,A,맞아! 메리케이는 지속 가능한 내일을 위해 오늘의 삶을 풍요롭게 해주려고 노력하고 있어,
,,,,,,,,,,,,8,B,멋지다! 그래서 메리케이 제품을 사용하면 어떤 변화가 있었어?,
,,,,,,,,,,,,9,A,피부가 매끈해지고 건강해진 늬낌이 들어!,늬낌
,,,,,,,,,,,,10,B,짜짜? 나도 한 번 사용해봐야겠다,짜짜
,,,,,,,,,,,,11,A,추천해줄게! 메리케이 제품들은 레알 좋아!,레알
,,,,,,,,,,,,12,B,고마워! 꼭 사서 사용해볼게,
,,,,,,,,,,,,13,A,잘 선택했어! 메리케이 제품은 레알 굿굿!,레알
,,,,,,,,,,,,14,B,ㅇㅋㅇㅋ 고마워!,
,,,,,,,,,,,,15,A,마지막으로 메리케이 제품을 사용하면서 좋은 점이 뭐임?,
,,,,,,,,,,,,16,B,피부 트러블이 줄어들고 피부가 더 건강해진 늬낌이 들어!,늬낌
261070,0001,남자,20,0149,여자,20,,,,미용과 패션,아리아나 그란데,1,A,와 아리아나 그란데가 새로운 바디케어 제품을 출시한다더라!,
,,,,,,,,,,,,2,B,렬루? 그 사람은 항상 최신 트렌드를 선도하는 것 같아,렬루
,,,,,,,,,,,,3,A,"마좌 그 사람은 팝스타로서도 유명하고, 향수 브랜드도 소유하고 있어",마좌
,,,,,,,,,,,,4,B,레알 대단한 여성이네,레알
,,,,,,,,,,,,5,A,그 사람의 바디케어 제품은 갓 이스 어 우먼 바디 라인이라고 해,
,,,,,,,,,,,,6,B,이름이 멋지다! 어떤 제품들이 있는 거야?,
,,,,,,,,,,,,7,A,향수와 클린뷰티 제품이 있는 것 같아,
,,,,,,,,,,,,8,B,향수랑 그런 거 좋아하는 사람들에게 인기가 있을 것 같아,
,,,,,,,,,,,,9,A,그러면 너도 한 번 사용해볼래?,
,,,,,,,,,,,,10,B,그래! 어디서 구매할 수 있을까?,
,,,,,,,,,,,,11,A,온라인 사이트 www.Ulta.com에서 구매할 수 있대,
,,,,,,,,,,,,12,B,그러면 지금 사러 갈게!ㅎㅎ,
,,,,,,,,,,,,13,A,너무 좋은 선택이야! 나도 곧 사러 갈게ㅋㅋ,
,,,,,,,,,,,,14,B,우리가 아리아나 그란데처럼 멋진 몸매를 가질 수 있을까?ㅠㅠ,
,,,,,,,,,,,,15,A,"안심해, 우리도 꾸준한 운동과 바디케어로 멋진 몸매를 만들 수 있을 거야!",
,,,,,,,,,,,,16,B,마좌 함께 노력하자!,마좌
257166,0001,남자,20,0150,여자,20,,,,미용과 패션,화장품,1,A,시장에서 브랜드 업그레이드가 중요해.,
,,,,,,,,,,,,2,B,그래! 효능 기반 제품이 대세야.,
,,,,,,,,,,,,3,A,마좌 고객의 눈높이가 높아졌거든.,마좌
,,,,,,,,,,,,4,B,그러니까 원료도 업그레이드 해야 해.,
,,,,,,,,,,,,5,A,제형 및 생성공정도 중요하대.,
,,,,,,,,,,,,6,B,맞아 그리고 기술력을 마케팅에 잘 전달해야 해.,
,,,,,,,,,,,,7,A,마케팅 콘텐츠 개발도 중요한 과제지.,
,,,,,,,,,,,,8,B,그렇지! 소비자의 관심을 끌어야 해.,
,,,,,,,,,,,,9,A,화장품 기술에 대한 인식이 중요하다는 얘기지?,
,,,,,,,,,,,,10,B,그래! 기술 기반 브랜드가 더 성장할 수 있어.,
,,,,,,,,,,,,11,A,그러면 온라인에서 고객을 확보하는 게 중요해.,
,,,,,,,,,,,,12,B,맞아 그리고 제품력으로 신뢰를 얻어야 해.,
,,,,,,,,,,,,13,A,재구매와 지속적인 구매를 유도해야 하지.,
,,,,,,,,,,,,14,B,맞아! 우수한 핵심 성분을 강조하는 제품들이 대세야.,
,,,,,,,,,,,,15,A,그러면 경쟁력을 확보하기 위해서는 업그레이드가 필요해.,
,,,,,,,,,,,,16,B,"그렇지, 더 나은 제형과 생성공정을 갖춰야 해.",
004253,0045,여자,40,0121,남자,40,,,,미용과 패션,조용한 럭셔리,1,A,잡지 읽다가 봤는데 '조용한 럭셔리'라는 게 뭐야?,
,,,,,,,,,,,,2,B,"아 그거? 로고 없는 명품이라고 해야 할까, 겉으로 노골적으로 드러내지 않는 럭셔리 말하는 거야.",
,,,,,,,,,,,,3,A,잘 모르겠네. 어떤 연예인 스타일 보면 돼?,
,,,,,,,,,,,,4,B,기네스 펠트로가 대표적이었는데 요새는 유행이라 거의 많이들 따라가. 블랙핑크도 대체적으로 조용한 럭셔리고.,
,,,,,,,,,,,,5,A,근데 말만 들어도 좋아 보이긴 한다. 그거 따라하려면 어떤 점에 신경 써야 하는 거야?,
