대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,13,A,"알겠어, 알겠어, 요즘 물가 비싸서 편의점 자주 이용하는데, 이렇게 편리한 서비스까지 있으니 가성비가 정말 좋네.",
,,,,,,,,,,,,14,B,"맞아, 요새 새로운 거 안 따라가면 손해 보는 거야.",
,,,,,,,,,,,,15,A,"그러게, 그럼 내일 점심 때 맞춰서 픽업 주문 해놔야겠다.",
,,,,,,,,,,,,16,B,"아, 그리고 배달과는 다르게 술도 주문할 수 있어! 너 같은 편의점 마니아한테는 더 좋을 거야.",
280696,0058,여자,40,0124,남자,40,,,,건강 및 식음료,아사히 생맥주 캔 유행,1,A,요새 아사히 맥주 캔이 대세라던데 알고 있어?,
,,,,,,,,,,,,2,B,응? 나 술에 별 관심 없어서 몰랐어. 그런데 아사히가 일본 맥주 아냐? 많이들 찾나?,
,,,,,,,,,,,,3,A,"응, 맞아. 심지어 일본 맥주 수입이 291%나 증가해서 4년 만에 다시 한국 시장에서 1등 차지했대.",
,,,,,,,,,,,,4,B,엄청나다! 그런데 최근까지만 해도 노 재팬 운동 때문에 일본 맥주 판매가 안 됐었잖아?,
,,,,,,,,,,,,5,A,"맞아, 그때는 일본 제품 불매 운동으로 일본 맥주가 매장에서 사라졌었는데, 이제 4년 만에 다시 인기를 끌고 있어.",
,,,,,,,,,,,,6,B,그렇구나. 근데 왜 갑자기 아사히 맥주 캔이 대유행인 거야?,
,,,,,,,,,,,,7,A,한일 관계가 좋아지면서 자연히 일본 맥주에 대한 수요가 증가한 거야.,
,,,,,,,,,,,,8,B,그렇구나. 근데 아사히 맥주 캔이 다른 수입 맥주보다 맛이 더 낫나?,
,,,,,,,,,,,,9,A,"나도 시음해봤는데, 다른 캔 맥주와 비교했을 때 더 맛있었어. 게다가 아사히 맥주 캔을 열면 마치 매장에서 마시는 것처럼 부드러운 거품이 올라와서 인기가 많은 것 같아.",
,,,,,,,,,,,,10,B,그런데 다른 맥주 캔도 열면 거품이 나오는 거 아니야?,
,,,,,,,,,,,,11,A,물론 맥주니까 거품은 나와. 하지만 맛이 확실히 달라. 4년에 걸쳐 일본에서 연구하고 개발한 세계 최초의 제품이라니 맛이 같을 리 없지.,
,,,,,,,,,,,,12,B,진짜 4년 연구개발한 맥주였어? 그런데 인기가 많으니까 구하기 어렵겠다?,
,,,,,,,,,,,,13,A,"그렇더라고. 이마트랑 홈플러스, 편의점에도 아사히 맥주 캔 들어오자마자 바로 다 팔려나간다고 해.",
,,,,,,,,,,,,14,B,역시 그럴 줄 알았어. 어디 가서 사먹을 수 있을까?,
,,,,,,,,,,,,15,A,편의점에서 많이 팔고 있는 것 같아. 포켓씨유 앱에서 재고 확인하고 가면 살 수 있을 거야.,
,,,,,,,,,,,,16,B,그렇게 인기가 좋고 재고 부족하면 물량을 더 넣으면 되는 거 아니야?,
,,,,,,,,,,,,17,A,롯데 아사히주류 쪽에서도 수요에 맞춰서 공급하려고 주 단위로 물량을 계획하고 있대.,
,,,,,,,,,,,,18,B,그럴 만도 하지. 한국 사람들이 맥주를 좋아하니까 아사히 맥주 캔 많이 마실 것 같아.,
,,,,,,,,,,,,19,A,"응, 실제로 최근에 신촌 현대백화점에서 아사히 맥주 캔 팝업스토어 열었었는데 일주일 동안 만 명이 방문했다니까.",
,,,,,,,,,,,,20,B,대단하네! 나는 술을 잘 안 마시지만 네 이야기 듣고 나니까 한 번 먹어보고 싶어졌어. 동네 편의점에도 파는지 볼래야겠다.,
274449,0050,여자,30,0118,남자,30,,,,건강 및 식음료,전통주 구독 서비스,1,A,안녕. 내가 인터넷 기사를 보다가 신박한 서비스를 봤어.,신박하다
,,,,,,,,,,,,2,B,어떤 서비스길래 그래? 궁금하다.,
,,,,,,,,,,,,3,A,전통주 구독 서비스라고 들어봤어?,
,,,,,,,,,,,,4,B,전통주 구독 서비스? 그게 뭐야?,
,,,,,,,,,,,,5,A,전통주 구독 서비스는 매월 색다른 전통주를 즐길 수 있는 서비스야.,
,,,,,,,,,,,,6,B,"오, 그거 넘나 괜찮다. 어떤 업체에서 서비스를 제공하고 있어?",넘나
,,,,,,,,,,,,7,A,"먼저, 술담화는 2000종이 넘는 전통주를 큐레이션 해 매달 회원들에게 보내주고 있다고 해.",
,,,,,,,,,,,,8,B,그렇구나. 술담화 말고 다른 업체도 있어?,
,,,,,,,,,,,,9,A,배상면주가에서도 비슷한 서비스를 하고 있어. 온라인 판매 플랫폼 홈술닷컴은 오후 1시 전까지 주문하면 오후 7시까지 배달해 주는 서비스가 있어. 이름은 오늘홈술이라고 해.,
,,,,,,,,,,,,10,B,"그거 완전 취저다. 홈술 좋아하는 나한테 딱인데? 아, 그런데 술도 온라인으로 구매를 할 수 있나?",취저
,,,,,,,,,,,,11,A,2017년에 전통주 온라인 판매가 허용됐어.,
,,,,,,,,,,,,12,B,그렇구나. 그럼 나도 아묻따 구독해야겠어.,아묻따
,,,,,,,,,,,,13,A,나도 이용해볼까 싶어서 두 업체를 비교해보고 있어.,
,,,,,,,,,,,,14,B,그럼 나도 뭐가 나한테 더 잘 맞을지 좀 살펴봐야겠다.,
,,,,,,,,,,,,15,A,나도 그래야겠어~ 그럼 나중에 구독하고 제품 받아보고 또 이야기 나누자.,
,,,,,,,,,,,,16,B,그래. 알겠어. 그럼 다음에 또 대화하자.,
280261,0008,남자,20,0147,여자,20,,,,건강 및 식음료,편의점 픽업주문,1,A,"아이고, 나도 저 편의시설 가까이 사는 집에 살어보고 싶네. 편의점 가려면 여긴 거의 십분 걸리니까.",
,,,,,,,,,,,,2,B,ㅎㅎ 우리 집 근처는 세 분만 걸으면 편의점 나오더라고 ㅋㅋ.,
,,,,,,,,,,,,3,A,에이 부러워라... 그래서 나는 편의점 갈 때마다 한꺼번에 여러 걸 사다놔 ㅋㅋ.,
,,,,,,,,,,,,4,B,그러면 인터넷으로 물건 미리 주문하는 거 써봐야지. 혜택도 많고 좋다니까...,
,,,,,,,,,,,,5,A,인터넷으로 주문? 편의점에서 물건 미리 예약하는 건가?,
,,,,,,,,,,,,6,B,"응응, 원하는 날에 물건 찾으러 가는 그런 서비스 말이야.",
,,,,,,,,,,,,7,A,요새 편의점도 그런 서비스가 되는구나? 참 신기하네 ㅋㅋ. 그 주문 방식이 무슨 좋은 점이 있어?,
,,,,,,,,,,,,8,B,"요즘 인기 있는 편의점 상품들 많지? 그런 거 미리 주문하면 절대 품절 걱정 없고, 배달비도 안 들고 해서 좋아 ㅋㅋ.",
,,,,,,,,,,,,9,A,품절 걱정 안 해도 되는 게 좋겠다. 그런데 넌 뭐 혜택 이런 것도 있다고 하지 않았어?,
,,,,,,,,,,,,10,B,"맞아. 편의점별로 주문하면 할인 쿠폰이나 묶음 할인, 카드 할인 등 여러 가지 혜택 주고 있어. 네 집 근처에 어떤 편의점 있어?",
,,,,,,,,,,,,11,A,내 집 근처엔 GS25가 있더라고... GS25에서는 어떤 혜택 주는지 알아?,
,,,,,,,,,,,,12,B,"오후 한 시부터 네 시 사이에 샌드위치나 샐러드를 픽업 주문하면 30% 할인해주고, 월요일부터 목요일 저녁엔 맥주 할인해주고 있어!",
,,,,,,,,,,,,13,A,"오, 그럼 오늘은 맥주 한 캔 할까나? 근데 이 주문 어떻게 하지?",
,,,,,,,,,,,,14,B,우리 동네 GS 앱 설치하면 쉽게 주문할 수 있으니까 얼른 깔아봐 ㄱㄱ. 찾고 싶은 상품이 있으면 재고 조회도 가능하고!,
,,,,,,,,,,,,15,A,"오케이, 앱도 설치했으니까 한번 시켜보자 ㅋㅋ. 너 덕분에 이제 편하게 쇼핑할 수 있겠다. 고마워!",
,,,,,,,,,,,,16,B,"응 응, 좋게 써보고 내일 다시 연락할게 ㅎㅎ. 내일 봐!",
280429,0055,여자,30,0114,남자,30,,,,건강 및 식음료,경기도 누들로드 공개,1,A,요새 국수가 진짜 맛있더라. 오늘도 점심에 국수 먹었어.,
,,,,,,,,,,,,2,B,나도 면 음식 진짜 좋아하는데ㅋㅋ. 경기도에서 만든 면 요리 여행 코스 알아? 사진만 봐도 완전 군침 돌던데.,
,,,,,,,,,,,,3,A,그게 뭔데? 미식가의 느낌이 팍팍 나네.,
,,,,,,,,,,,,4,B,경기도 돌아다니면서 국수 같은 맛난 것들 먹을 수 있게 해놓은 맛집 지도라고. 오직 국수로만 이루어져 있대ㄷㄷ,
,,,,,,,,,,,,5,A,"와, 정말 우리 같은 사람들을 위한 거네ㅋㅋ. 그 누들로드에 소개된 맛집이 얼마나 되는데?",
,,,,,,,,,,,,6,B,경기도 곳곳에 6개의 가게가 있어! 나는 매주 일요일마다 한 군데씩 가볼 생각이야. 너도 같이 갈 생각 있어?,
,,,,,,,,,,,,7,A,완전 신난다. 당연히 가야지. 너가 제일 먼저 가보고 싶은 데는 어디야ㅋㅋ?,
,,,,,,,,,,,,8,B,일단 가평에 있는 잣국수 맛집부터 갈 예정이야.,
,,,,,,,,,,,,9,A,"우와, 잣국수라니? 처음 듣는데. 어떤 건데?",
,,,,,,,,,,,,10,B,나도 이번에 처음 알게 됐어. 콩국수하고 비슷한데 콩 대신에 잣으로 만드는 거야. 잣가루하고 밀가루 섞어서 면을 만들고 국물도 잣으로 해서 만든대.,
,,,,,,,,,,,,11,A,벌써부터 입에 침 고이네. 잣이 꽤 비싸잖아... 혹시 수입품 아니야?,
,,,,,,,,,,,,12,B,의외로 국내산이야ㄷㄷ. 가평이 우리나라에서 잣 생산 많이 하는 곳이라 그렇대.,
,,,,,,,,,,,,13,A,"와, 진짜 오랜만에 국내산 잣 맛볼 수 있겠다. 반찬으로 뭐 나오는지 알아?",
,,,,,,,,,,,,14,B,김치랑 깍두기 같이 나온다더라. 정말 꿀 조합이지ㅋㅋ,
,,,,,,,,,,,,15,A,역시ㅋㅋ. 짱이야. 꼭 한번 가봐야겠다.,
,,,,,,,,,,,,16,B,응. 나중에 잣국수 집 정보하고 누들로드 자료 보내줄게. 한번 편하게 살펴봐.,
275512,0034,여자,30,0117,남자,30,,,,건강 및 식음료,먹태깡,1,A,너 이번에 나온 먹태깡 먹어봤어?,
,,,,,,,,,,,,2,B,요즘 핫한 먹태깡 얘기하는거지? 그거 완전 레어템이잖아,
,,,,,,,,,,,,3,A,맞아 ㅋㅋ 그거 누적 판매량이 1000만봉을 넘어섰대.,
,,,,,,,,,,,,4,B,대체 어떻게 구할 수 있는거지?,
,,,,,,,,,,,,5,A,"보통 편의점 재고조회를 해서, 있으면 바로 방문하는거 같아",
,,,,,,,,,,,,6,B,그거 뜨면 바로 순삭이던데. 진짜 구하기 어려운것 같아,순삭
,,,,,,,,,,,,7,A,"그니까 편의점에서도 오픈런해야되고, 당근에서는 1만원에 판다는 글까지 올라왔대",오픈런
,,,,,,,,,,,,8,B,대체 왜이렇게 인기가 많은거지?,
,,,,,,,,,,,,9,A,"여름철 계절적 특수성이 제일 유력한데, 불볕더위 맥주 수요가 높은데 맥주 안주에는 먹태가 짱이잖아. 그걸 접목시킨거지",
,,,,,,,,,,,,10,B,크 맥주와 먹태는 놓칠수 없는 조합이지.,
,,,,,,,,,,,,11,A,거기다 초반 물량이 딸리며서 일부 채널 판매 채널에서 상품 발주 물량을 제한한 것이 인기를 부채질 한거지.,
,,,,,,,,,,,,12,B,그러게. 한정된 상품을 더 갖고 싶어하는 MZ 세대를 정확히 타겟한거네,MZ 세대
,,,,,,,,,,,,13,A,그렇지 그들은 구매 인증샷 인별에 올려야하잖아 ㅋㅋ,인별
,,,,,,,,,,,,14,B,그게 진짜 한몫한거네. 아~ MZ세대 아닌 난 너무 그들 따라 가기 힘드네,
,,,,,,,,,,,,15,A,그러게 ㅋㅋ 생각난김에 근처 편의점이나 한번 가봐야겠다,
,,,,,,,,,,,,16,B,그래 꼭 성공 기원할께!,
280689,0058,여자,40,0128,남자,40,,,,건강 및 식음료,역대최장 독감유행-무료 독감접종시작,1,A,"친구야, 지금 독감이 엄청 오랫동안 퍼지고 있다는 거 들었어?",
,,,,,,,,,,,,2,B,"몰랐는데, 그래서 요즘 사람들이 독감에 걸려서 다 집에만 있는 거구나. 근데 왜 이렇게 오래 가는 거야?",
,,,,,,,,,,,,3,A,전문가들이 말하기를 코로나 바이러스 때문에 독감에 대한 면역이 약해져서 그런다더라.,
,,,,,,,,,,,,4,B,"아, 그래서 독감 환자가 많아진 거였구나. 그럼 얼마나 오래 유행하고 있는 거야?",
,,,,,,,,,,,,5,A,2000년 이후로 가장 긴 기간 유행이래. 벌써 일 년째래.,
,,,,,,,,,,,,6,B,"와, 진짜 역대 최고로 오래가는 거네. 그럼 독감 예방주사도 맞아야 하는 거야?",
,,,,,,,,,,,,7,A,응응. 지금 독감 무료 접종 시작했어. 이번에는 꼭 맞아야 한다고 하더라고.,
,,,,,,,,,,,,8,B,면역력이 약해진 상태니까 접종 받는 게 좋겠다. 근데 모두에게 무료로 제공되는 건 아니지?,
,,,,,,,,,,,,9,A,"아니, 연령대에 따라 다르고 접종 기간도 각기 달라.",
,,,,,,,,,,,,10,B,그럼 무료로 독감 예방주사 맞을 수 있는 나이가 어떻게 되는데?,
,,,,,,,,,,,,11,A,"기본적으로 생후 6개월에서 13살 어린이들하고 임산부, 65세 이상 노인분들 그리고 사회적으로 보호받아야 하는 사람들이 무료로 맞을 수 있어.",
,,,,,,,,,,,,12,B,해당 안 되면 돈 내고 맞아야 하겠네. 접종 기간도 다르다니까 병원 가기 전에 잘 알아봐야겠다.,
,,,,,,,,,,,,13,A,"응. 어린이는 9월 20일부터 시작인데, 임산부는 10월 5일부터 무료로 접종할 수 있다고 해.",
,,,,,,,,,,,,14,B,알겠어. 무료 접종 대상자들은 날짜 확인하고 가야겠네. 근데 독감 걸린 뒤에 접종해도 돼?,
,,,,,,,,,,,,15,A,"독감 걸렸다가 다 나으면 맞아도 된다고 하는데, 가을에 독감 시즌 전에 맞는 게 좋대.",
,,,,,,,,,,,,16,B,독감 시즌 돼서 맞으면 효과 없는 거야?,
,,,,,,,,,,,,17,A,"아니야, 그건 아니고. 독감 백신이 몸에 항체 만들려면 2주 정도 걸려. 그래서 시즌 오기 전에 맞으면 예방 효과가 70-90%까지 있다고 하더라고.",
,,,,,,,,,,,,18,B,"아, 그렇구나. 그래서 미리 맞으라고 하는 거구나. 그런데 독감 백신이 3가짜리랑 4가짜리가 있는데 어떤 걸 맞아야 해?",
,,,,,,,,,,,,19,A,이번 시즌에는 4가 백신을 쓰는 것 같더라. 세계보건기구에서 이번 유행 예측해서 추천한 바이러스가 다 들어있대.,
,,,,,,,,,,,,20,B,그럼 나도 4가 백신으로 맞아야겠다. 무료는 아니지만 어쨌든 내일 바로 맞으러 가야겠어.,
273680,0038,여자,30,0118,남자,30,,,,건강 및 식음료,아사히 생맥주 캔 유행,1,A,요새 일본맥주가 엄청난 유행인거 들어봤냐.,
,,,,,,,,,,,,2,B,원래 일본맥주는 유명하잖아. 어떤 맥주가 유행하는데?,
,,,,,,,,,,,,3,A,아사히 생맥주 캔이 지금 인싸들한테 핫한 인기템이라구!!,인싸
,,,,,,,,,,,,4,B,아사히 캔맥주는 원래 있었잖아. 생맥주 캔이라고 뭐 별다른 특징이 있는건가?,
,,,,,,,,,,,,5,A,기존 캔맥주들과의 가장 큰 차이점은 통조림처럼 캔 상부가 모두 열린다는거야!,
,,,,,,,,,,,,6,B,캔 뚜껑이 다 열린다는거야? 깜놀 그잡채네! 그리고 또 어떤 이유로 인기래?,깜놀
,,,,,,,,,,,,7,A,아사히 생맥주 캔 상부를 모두 열고 양손으로 캔을 쥐면 생맥주 특유의 그 몽글몽글한 거품이 싸악 생기는거지!!,
,,,,,,,,,,,,8,B,와씨. 대박ㅋㅋ 진짜 생맥주네!! 바로사서 바로 쥐면 거품이 생기게 만들 수 있다는거야?,
,,,,,,,,,,,,9,A,바로 사서는 거품이 잘 올라오진 않는데. 6시간이상 냉장 보관 후에 충분히 차가워진 상태에서 즐겨야 제대로라고 하더라고.,
,,,,,,,,,,,,10,B,와. 아사히에서 진심 열일했네. 이런걸 어떻게 만든거지.,열일
,,,,,,,,,,,,11,A,안그래도 이런 생맥주 같은 캔맥주를 만들기 위해서 아사히에서 이걸 개발하는데만 4년이 걸렸대! ㅋㅋ,
,,,,,,,,,,,,12,B,아사히 생맥주 캔은 진짜 생맥주랑 맛도 비슷하려나?,
,,,,,,,,,,,,13,A,맛은 사실 기존에 있는 일본의 라거맥주들이랑 별 차이는 없나보더라고. 목넘김이 좀 더 부드러운 정도? 툭 까놓고 캔맥주가 어찌 진짜 생맥주를 따라가겠냐ㅋㅋ,
,,,,,,,,,,,,14,B,하긴ㅋㅋ 그런데 왜 이렇게까지 인기가 많은거지? 편의점이고 마트고 다 품절이라며?,
,,,,,,,,,,,,15,A,아마 희소성이랑 차별성 아닐까 싶네. 왜 괜히 인기 있다 싶으면 나도 먹어볼까 하는 생각도 들고 ㅋㅋ 그렇잖냐.,
,,,,,,,,,,,,16,B,그건 그래.ㅋㅋ 아사히 생맥주 캔을 찾아서 편의점이나 마트를 한번 돌아봐야겠어.,
280586,0012,여자,30,0118,남자,30,,,,건강 및 식음료,파이브가이즈 한국 오픈,1,A,파이브 가이즈 우리나라에 들어왔다는 소식 들었어?,
,,,,,,,,,,,,2,B,응? 파이브 가이즈가 뭐야?,
,,,,,,,,,,,,3,A,ㅋㅋ 미국에서 유명한 버거 체인점이야. 거기 다녀온 사람들이 맛있다고 난리더라고. 나도 한 번 먹어보고 싶었어.,
,,,,,,,,,,,,4,B,오! 그럼 우리나라가 아시아에서 처음으로 생긴 거야?,
,,,,,,,,,,,,5,A,"ㅎㅎ 아니야, 아시아에서는 여섯 번째야. 홍콩이나 싱가포르에도 있어.",
,,,,,,,,,,,,6,B,오~ 그럼 나도 맛보러 가봐야겠다. 언제 문을 열었어?,
,,,,,,,,,,,,7,A,6월 26일에 문을 열었어. 첫날에는 줄 서는 사람들로 바글바글했다더라.,
,,,,,,,,,,,,8,B,ㅠㅠ 요즘 인기 많은 곳은 줄 서는 게 정말 대단하더라. 문 닫기 직전에 가면 사람이 좀 적을까? 영업시간이 언제야?,
,,,,,,,,,,,,9,A,오전 11시부터 밤 10시까지야. 근데 사람들이 언제 가도 많다고 하더라. 5시간 기다린 사람도 있다니까.,
,,,,,,,,,,,,10,B,"ㅠㅠ헉, 기다리는 건 정말 싫은데. 파이브 가이즈 예약은 안 되나?",
,,,,,,,,,,,,11,A,"음, 테이블링 앱 아니? 거기서 대기번호 받을 수 있어.",
,,,,,,,,,,,,12,B,"오, 테이블링 앱 좋지! 나도 거기로 해볼게. 그런데 버거 말고 뭐가 맛있어?",
,,,,,,,,,,,,13,A,ㅋㅋ 들리는 말로는 밀크쉐이크하고 땅콩기름에 튀긴 감자튀김이 맛있다고 하더라.,
,,,,,,,,,,,,14,B,"헉, 벌써부터 군침 돌아. 나도 예약하고 가봐야겠다. 근데 이 가게 어디에 있어?",
,,,,,,,,,,,,15,A,"ㅋㅋ 가보겠다면서 위치도 모르고 있었어? 강남역 근처, 강남대로에 있어.",
,,,,,,,,,,,,16,B,"오, 교통도 편리하겠네. 고마워! 가서 맛본 후기 남길게.",
,,,,,,,,,,,,17,A,"ㅋㅋ 좋아, 네가 먼저 가보면 후기 꼭 들려줘.",
276073,0087,여자,20,0110,남자,20,,,,건강 및 식음료,대체 푸드,1,A,너 요즘도 고기 많이 먹니? 대체푸드 먹어볼 생각 없어?,
,,,,,,,,,,,,2,B,대체푸드? 그게 뭔데? 처음 들어 봐. 자세히 좀 알려줘 봐.,
,,,,,,,,,,,,3,A,대체푸드는 식물에서 추출한 단백질을 이용해 고기나 계란 등 기존 축산식품과 비슷한 형태와 맛이 나타나도록 만들어낸 거야.,
,,,,,,,,,,,,4,B,그래? 어떤 식물로 만들어낸 건데?,
,,,,,,,,,,,,5,A,"음 보통 대두 단백질이나 밀의 글루텐, 완두 단백질, 퀸 등이 있어.",
,,,,,,,,,,,,6,B,"오, 신박하다. 근데 대체푸드를 먹으면 뭐가 좋은 거야?",신박하다
,,,,,,,,,,,,7,A,일부 학자들은 기후위기 시대의 대안 먹거리라고 평가해. 지구를 위한 일인 거지.,
,,,,,,,,,,,,8,B,대체푸드를 먹는 게 왜 지구를 위한 일인 거야?,
,,,,,,,,,,,,9,A,축산이 탄소 배출의 주범이라고 하잖아. 탄소 배출 없이 대체푸드를 만드니까 지구를 위한 일인 거지.,
,,,,,,,,,,,,10,B,글쿤. 전혀 몰랐어. 너 덕분에 새로 배운다 야.,글쿤
